canonical_smiles,pchembl_value,assay_description,standard_type,standard_value,standard_units,standard_relation,assay_chembl_id,assay_type,molecule_chembl_id,target_organism,target_chembl_id,document_chembl_id
Nc1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12,4.46,Inhibition of EGFR,IC50,35000.0,nM,=,CHEMBL949877,B,CHEMBL521155,Homo sapiens,CHEMBL203,CHEMBL1137681
Nc1ncnc2ncn(CC(=O)c3c[nH]c4ccccc34)c12,4.09,Inhibition of EGFR,IC50,82000.0,nM,=,CHEMBL949877,B,CHEMBL485246,Homo sapiens,CHEMBL203,CHEMBL1137681
Nc1ncnc2c1ncn2CC(=O)c1ccccc1,4.12,Inhibition of EGFR,IC50,75000.0,nM,=,CHEMBL949877,B,CHEMBL520515,Homo sapiens,CHEMBL203,CHEMBL1137681
Nc1ncnc2c1ncn2CC(=O)c1ccccn1,4.05,Inhibition of EGFR,IC50,89000.0,nM,=,CHEMBL949877,B,CHEMBL504135,Homo sapiens,CHEMBL203,CHEMBL1137681
Nc1ncnc2c1ncn2CC(=O)c1cccnc1,4.03,Inhibition of EGFR,IC50,93000.0,nM,=,CHEMBL949877,B,CHEMBL501256,Homo sapiens,CHEMBL203,CHEMBL1137681
CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,4.96,Inhibition of EGFR,IC50,11000.0,nM,=,CHEMBL1008385,B,CHEMBL527026,Homo sapiens,CHEMBL203,CHEMBL1136974
CCCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,4.52,Inhibition of EGFR,IC50,30000.0,nM,=,CHEMBL1008385,B,CHEMBL495617,Homo sapiens,CHEMBL203,CHEMBL1136974
CC(C)N1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,4.66,Inhibition of EGFR,IC50,22000.0,nM,=,CHEMBL1008385,B,CHEMBL523059,Homo sapiens,CHEMBL203,CHEMBL1136974
N#Cc1cnc2c(Cl)cc(NCc3cn(C4CCN(C5CCC5)CC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,4.66,Inhibition of EGFR,IC50,22000.0,nM,=,CHEMBL1008385,B,CHEMBL501709,Homo sapiens,CHEMBL203,CHEMBL1136974
N#Cc1cnc2c(Cl)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,6.00,Inhibition of EGFR,IC50,1000.0,nM,=,CHEMBL1008385,B,CHEMBL496388,Homo sapiens,CHEMBL203,CHEMBL1136974
CCC(C)[C@@H]1[C@@](C)(C(=O)/C=C/OC)[C@H]2[C@H](C)C[C@@](C)(O)C[C@]2(O)C(=O)[C@@]1(C)O,4.98,Inhibition of human recombinant EGFR kinase expressed in Sf9 insect cells,IC50,10500.0,nM,=,CHEMBL974188,B,CHEMBL498247,Homo sapiens,CHEMBL203,CHEMBL1142620
C[C@@H](O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,4.43,Inhibition of human recombinant EGFR kinase expressed in Sf9 insect cells,IC50,37500.0,nM,=,CHEMBL974188,B,CHEMBL524820,Homo sapiens,CHEMBL203,CHEMBL1142620
CO[C@H](C)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,4.56,Inhibition of human recombinant EGFR kinase expressed in Sf9 insect cells,IC50,27500.0,nM,=,CHEMBL974188,B,CHEMBL498248,Homo sapiens,CHEMBL203,CHEMBL1142620
CO[C@H](C)c1c(O)cc2c(c1O)C(=O)c1c(cc(O)c(O)c1O)C2=O,4.39,Inhibition of human recombinant EGFR kinase expressed in Sf9 insect cells,IC50,41000.0,nM,=,CHEMBL974188,B,CHEMBL498249,Homo sapiens,CHEMBL203,CHEMBL1142620
COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,8.00,Binding constant for EGFR(G719C) kinase domain,Kd,10.0,nM,=,CHEMBL1061068,B,CHEMBL483321,Homo sapiens,CHEMBL203,CHEMBL1150977
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,6.52,Inhibition of EGFR expressed in human tumor cells,IC50,300.0,nM,=,CHEMBL957461,B,CHEMBL485320,Homo sapiens,CHEMBL203,CHEMBL1150356
COc1ccc(CCc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)cc1,5.66,Inhibition of EGFR expressed in human tumor cells,IC50,2200.0,nM,=,CHEMBL957461,B,CHEMBL485321,Homo sapiens,CHEMBL203,CHEMBL1150356
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3Cl)[nH]c2n1,5.47,Inhibition of EGFR expressed in human tumor cells,IC50,3400.0,nM,=,CHEMBL957461,B,CHEMBL482489,Homo sapiens,CHEMBL203,CHEMBL1150356
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3cccc4ccccc34)[nH]c2n1,5.32,Inhibition of EGFR expressed in human tumor cells,IC50,4800.0,nM,=,CHEMBL957461,B,CHEMBL484108,Homo sapiens,CHEMBL203,CHEMBL1150356
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccc4ccccc4c3)[nH]c2n1,5.33,Inhibition of EGFR expressed in human tumor cells,IC50,4700.0,nM,=,CHEMBL957461,B,CHEMBL484109,Homo sapiens,CHEMBL203,CHEMBL1150356
Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,4.64,Inhibition of EGFR,IC50,22800.0,nM,=,CHEMBL1115598,B,CHEMBL483108,Homo sapiens,CHEMBL203,CHEMBL1157122
Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccc3)[nH]c2n1,4.64,Inhibition of EGFR expressed in human tumor cells,IC50,22800.0,nM,=,CHEMBL957461,B,CHEMBL504416,Homo sapiens,CHEMBL203,CHEMBL1150356
Nc1nc(Nc2ccc(Cl)cc2F)c2cc(CCc3ccccc3)[nH]c2n1,5.88,Inhibition of EGFR expressed in human tumor cells,IC50,1320.0,nM,=,CHEMBL957461,B,CHEMBL483313,Homo sapiens,CHEMBL203,CHEMBL1150356
Nc1nc(Nc2ccc(Cl)cc2)c2cc(CCc3ccccc3)[nH]c2n1,5.50,Inhibition of EGFR expressed in human tumor cells,IC50,3180.0,nM,=,CHEMBL957461,B,CHEMBL519147,Homo sapiens,CHEMBL203,CHEMBL1150356
Nc1nc(Nc2ccc(F)c(C(F)(F)F)c2)c2cc(CCc3ccccc3)[nH]c2n1,3.91,Inhibition of EGFR expressed in human tumor cells,IC50,122000.0,nM,=,CHEMBL957461,B,CHEMBL482715,Homo sapiens,CHEMBL203,CHEMBL1150356
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3)[nH]c2n1,5.78,Inhibition of EGFR expressed in human tumor cells,IC50,1670.0,nM,=,CHEMBL957461,B,CHEMBL499344,Homo sapiens,CHEMBL203,CHEMBL1150356
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3Cl)[nH]c2n1,5.37,Inhibition of EGFR expressed in human tumor cells,IC50,4310.0,nM,=,CHEMBL957461,B,CHEMBL499345,Homo sapiens,CHEMBL203,CHEMBL1150356
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc4ccccc4c3)[nH]c2n1,5.91,Inhibition of EGFR expressed in human tumor cells,IC50,1240.0,nM,=,CHEMBL957461,B,CHEMBL502015,Homo sapiens,CHEMBL203,CHEMBL1150356
COc1cc2nc(Cl)nc(Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)c2cc1OC,5.01,Inhibition of wild type EGFR (unknown origin) assessed as inhibition of 33[Pi] incorporation after 60 mins by scintillation counting,IC50,9700.0,nM,=,CHEMBL3101602,B,CHEMBL525527,Homo sapiens,CHEMBL203,CHEMBL3098085
CN/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.92,Inhibition of human EGFR expressed in SF9 cells,IC50,12.0,nM,=,CHEMBL1007322,B,CHEMBL497697,Homo sapiens,CHEMBL203,CHEMBL1155952
Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/NCC(F)(F)F,7.28,Inhibition of human EGFR expressed in SF9 cells,IC50,52.0,nM,=,CHEMBL1007322,B,CHEMBL497863,Homo sapiens,CHEMBL203,CHEMBL1155952
COc1ccc(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)cc1,7.31,Inhibition of human EGFR expressed in SF9 cells,IC50,49.0,nM,=,CHEMBL1007322,B,CHEMBL525725,Homo sapiens,CHEMBL203,CHEMBL1155952
CN(C)/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,8.10,Inhibition of human EGFR expressed in SF9 cells,IC50,8.0,nM,=,CHEMBL1007322,B,CHEMBL497459,Homo sapiens,CHEMBL203,CHEMBL1155952
Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCOCC1,7.80,Inhibition of human EGFR expressed in SF9 cells,IC50,16.0,nM,=,CHEMBL1007322,B,CHEMBL498133,Homo sapiens,CHEMBL203,CHEMBL1155952
Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCCCC1,7.52,Inhibition of human EGFR expressed in SF9 cells,IC50,30.0,nM,=,CHEMBL1007322,B,CHEMBL524457,Homo sapiens,CHEMBL203,CHEMBL1155952
CN1CCN(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)CC1,7.80,Inhibition of human EGFR expressed in SF9 cells,IC50,16.0,nM,=,CHEMBL1007322,B,CHEMBL498134,Homo sapiens,CHEMBL203,CHEMBL1155952
Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCN(CCO)CC1,8.05,Inhibition of human EGFR expressed in SF9 cells,IC50,9.0,nM,=,CHEMBL1007322,B,CHEMBL514566,Homo sapiens,CHEMBL203,CHEMBL1155952
COC[C@@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.58,Inhibition of human EGFR expressed in SF9 cells,IC50,26.0,nM,=,CHEMBL1007322,B,CHEMBL456758,Homo sapiens,CHEMBL203,CHEMBL1155952
COC[C@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.51,Inhibition of human EGFR expressed in SF9 cells,IC50,31.0,nM,=,CHEMBL1007322,B,CHEMBL515664,Homo sapiens,CHEMBL203,CHEMBL1155952
CCN1CCN(CC/C=C/c2ccc3c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c(C#N)cnc3c2)CC1,8.00,Inhibition of EGFR in presence of 100 uM ATP,IC50,10.0,nM,=,CHEMBL991653,B,CHEMBL489058,Homo sapiens,CHEMBL203,CHEMBL1142456
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,6.26,Inhibition of GST-tagged recombinant HER1 (unknown origin) expressed in baculovirus expression system incubated for 15-45 mins in presence of [gamma32P]-ATP by radiometric assay,IC50,550.0,nM,=,CHEMBL4704542,B,CHEMBL458997,Homo sapiens,CHEMBL203,CHEMBL4699600
Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1,5.20,Inhibition of EGFR,IC50,6300.0,nM,=,CHEMBL1001226,B,CHEMBL485745,Homo sapiens,CHEMBL203,CHEMBL1152233
COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,5.27,Inhibition of EGFR,IC50,5400.0,nM,=,CHEMBL984177,B,CHEMBL451523,Homo sapiens,CHEMBL203,CHEMBL1138470
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4c(F)cccc4F)c3s2)cc1,6.73,Inhibition of EGFR,IC50,187.0,nM,=,CHEMBL987693,B,CHEMBL513716,Homo sapiens,CHEMBL203,CHEMBL1153982
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccccc4)c3s2)cc1,7.09,Inhibition of EGFR,IC50,82.0,nM,=,CHEMBL987693,B,CHEMBL511839,Homo sapiens,CHEMBL203,CHEMBL1153982
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,8.15,Inhibition of EGFR,IC50,7.0,nM,=,CHEMBL987693,B,CHEMBL513418,Homo sapiens,CHEMBL203,CHEMBL1153982
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Br)c4)c3s2)cc1,8.00,Inhibition of EGFR,IC50,10.0,nM,=,CHEMBL987693,B,CHEMBL469354,Homo sapiens,CHEMBL203,CHEMBL1153982
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,8.05,Inhibition of EGFR,IC50,9.0,nM,=,CHEMBL987693,B,CHEMBL469355,Homo sapiens,CHEMBL203,CHEMBL1153982
Cc1cccc(Nc2ncnc3nc(Nc4ccc(S(N)(=O)=O)cc4)sc23)c1,7.85,Inhibition of EGFR,IC50,14.0,nM,=,CHEMBL987693,B,CHEMBL513362,Homo sapiens,CHEMBL203,CHEMBL1153982
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3s2)cc1,5.48,Inhibition of EGFR,IC50,3300.0,nM,=,CHEMBL987693,B,CHEMBL469996,Homo sapiens,CHEMBL203,CHEMBL1153982
Fc1ccc(Nc2ncnc3nc(Nc4ccccc4)sc23)cc1Cl,7.23,Inhibition of EGFR,IC50,59.0,nM,=,CHEMBL987693,B,CHEMBL469997,Homo sapiens,CHEMBL203,CHEMBL1153982
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(N5CCOCC5)cc4)c3s2)cc1,4.75,Inhibition of EGFR,IC50,17900.0,nM,=,CHEMBL987693,B,CHEMBL511449,Homo sapiens,CHEMBL203,CHEMBL1153982
Clc1cccc(Nc2ncnc3nc(Nc4ccccc4)sc23)c1,7.57,Inhibition of EGFR,IC50,27.0,nM,=,CHEMBL987693,B,CHEMBL470003,Homo sapiens,CHEMBL203,CHEMBL1153982
COCCN(CCOC)S(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.60,Inhibition of EGFR,IC50,25.0,nM,=,CHEMBL987693,B,CHEMBL470010,Homo sapiens,CHEMBL203,CHEMBL1153982
Fc1ccc(Nc2ncnc3nc(NCCN4CCOCC4)sc23)cc1Cl,6.04,Inhibition of EGFR,IC50,918.0,nM,=,CHEMBL987693,B,CHEMBL511623,Homo sapiens,CHEMBL203,CHEMBL1153982
Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCCC5)cc4)sc23)cc1Cl,8.00,Inhibition of EGFR,IC50,10.0,nM,=,CHEMBL987693,B,CHEMBL470011,Homo sapiens,CHEMBL203,CHEMBL1153982
Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl,7.82,Inhibition of EGFR,IC50,15.0,nM,=,CHEMBL987693,B,CHEMBL470012,Homo sapiens,CHEMBL203,CHEMBL1153982
CN(C)Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.92,Inhibition of EGFR,IC50,12.0,nM,=,CHEMBL987693,B,CHEMBL513208,Homo sapiens,CHEMBL203,CHEMBL1153982
CN(C)CCc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.89,Inhibition of EGFR,IC50,13.0,nM,=,CHEMBL987693,B,CHEMBL470218,Homo sapiens,CHEMBL203,CHEMBL1153982
Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCC5)cc4)sc23)cc1Cl,8.40,Inhibition of EGFR,IC50,4.0,nM,=,CHEMBL987693,B,CHEMBL470219,Homo sapiens,CHEMBL203,CHEMBL1153982
Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)cc1Cl,7.92,Inhibition of EGFR,IC50,12.0,nM,=,CHEMBL987693,B,CHEMBL511637,Homo sapiens,CHEMBL203,CHEMBL1153982
OC[C@@H]1CCCN1Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.96,Inhibition of EGFR,IC50,11.0,nM,=,CHEMBL987693,B,CHEMBL511990,Homo sapiens,CHEMBL203,CHEMBL1153982
CCc1nccn1Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,8.22,Inhibition of EGFR,IC50,6.0,nM,=,CHEMBL987693,B,CHEMBL471058,Homo sapiens,CHEMBL203,CHEMBL1153982
C#Cc1cccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)c1,7.37,Inhibition of EGFR,IC50,43.0,nM,=,CHEMBL987693,B,CHEMBL470391,Homo sapiens,CHEMBL203,CHEMBL1153982
CN1CCN(Cc2ccc(Nc3nc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4s3)cc2)CC1,8.05,Inhibition of EGFR,IC50,9.0,nM,=,CHEMBL987693,B,CHEMBL503418,Homo sapiens,CHEMBL203,CHEMBL1153982
NC[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,5.00,Inhibition of EGFR,IC50,10000.0,nM,=,CHEMBL959256,B,CHEMBL523586,Homo sapiens,CHEMBL203,CHEMBL1153968
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,6.30,Inhibition of epidermal growth factor receptor kinase activity at a concentration of 2 uM of ATP,IC50,500.0,nM,=,CHEMBL677388,B,CHEMBL533849,Homo sapiens,CHEMBL203,CHEMBL1135889
C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)c(O)c1.Cl,6.17,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,IC50,670.0,nM,=,CHEMBL677209,B,CHEMBL542887,Homo sapiens,CHEMBL203,CHEMBL1128740
C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)N(C)C)cc2)cc1.Cl,6.16,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,IC50,700.0,nM,=,CHEMBL677209,B,CHEMBL552634,Homo sapiens,CHEMBL203,CHEMBL1128740
C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.96,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,IC50,1100.0,nM,=,CHEMBL677209,B,CHEMBL544067,Homo sapiens,CHEMBL203,CHEMBL1128740
C=C(CN1CCNCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.82,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,IC50,1500.0,nM,=,CHEMBL677209,B,CHEMBL544538,Homo sapiens,CHEMBL203,CHEMBL1128740
CN(C)CCC(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.82,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,IC50,1500.0,nM,=,CHEMBL677209,B,CHEMBL544770,Homo sapiens,CHEMBL203,CHEMBL1128740
Cl.O=C(CCN1CCCCC1)c1ccc(OCc2ccccc2)cc1,5.75,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,IC50,1800.0,nM,=,CHEMBL677209,B,CHEMBL545006,Homo sapiens,CHEMBL203,CHEMBL1128740
CCOC(=O)C1CCN(CCC(=O)c2ccc(OCc3ccccc3)cc2)CC1.Cl,6.52,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,IC50,300.0,nM,=,CHEMBL677209,B,CHEMBL542891,Homo sapiens,CHEMBL203,CHEMBL1128740
Cl.O=C(CCN1CCOCC1)c1ccc(OCc2ccccc2)cc1,5.82,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,IC50,1500.0,nM,=,CHEMBL677209,B,CHEMBL542893,Homo sapiens,CHEMBL203,CHEMBL1128740
CN(C)CC(CSCCN)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.06,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,IC50,8800.0,nM,=,CHEMBL677209,B,CHEMBL543361,Homo sapiens,CHEMBL203,CHEMBL1128740
CC(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1.Cl,4.00,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,IC50,100000.0,nM,=,CHEMBL677209,B,CHEMBL543600,Homo sapiens,CHEMBL203,CHEMBL1128740
C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,6.75,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,IC50,180.0,nM,=,CHEMBL677209,B,CHEMBL552859,Homo sapiens,CHEMBL203,CHEMBL1128740
CN(C)CCC(=O)c1ccc(OCc2ccccc2)c(O)c1.Cl,6.44,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,IC50,360.0,nM,=,CHEMBL677209,B,CHEMBL552860,Homo sapiens,CHEMBL203,CHEMBL1128740
C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.96,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,IC50,1100.0,nM,=,CHEMBL677209,B,CHEMBL544074,Homo sapiens,CHEMBL203,CHEMBL1128740
COc1cc(Nc2ncnc3cc(OC)c(OC)cc23)cc(OC)c1.Cl,5.52,Inhibition of Epidermal growth factor receptor autophosphorylation.,IC50,3000.0,nM,=,CHEMBL676160,B,CHEMBL543661,Homo sapiens,CHEMBL203,CHEMBL1129839
COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC.Cl,6.46,Inhibition of Epidermal growth factor receptor autophosphorylation.,IC50,350.0,nM,=,CHEMBL676160,B,CHEMBL544833,Homo sapiens,CHEMBL203,CHEMBL1129839
COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC.Cl,6.30,Inhibition of Epidermal growth factor receptor autophosphorylation.,IC50,500.0,nM,=,CHEMBL676160,B,CHEMBL543904,Homo sapiens,CHEMBL203,CHEMBL1129839
COc1cc2ncnc(Nc3ccc4c(c3)CCC4)c2cc1OC.Cl,6.22,Inhibition of Epidermal growth factor receptor autophosphorylation.,IC50,600.0,nM,=,CHEMBL676160,B,CHEMBL555797,Homo sapiens,CHEMBL203,CHEMBL1129839
COc1cc2ncnc(NCc3ccccc3)c2cc1OC.Cl,8.40,Inhibition of Epidermal growth factor receptor autophosphorylation.,IC50,4.0,nM,=,CHEMBL676160,B,CHEMBL545541,Homo sapiens,CHEMBL203,CHEMBL1129839
COc1ccc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2c1.Cl,7.00,Inhibition of Epidermal growth factor receptor autophosphorylation.,IC50,100.0,nM,=,CHEMBL676160,B,CHEMBL542729,Homo sapiens,CHEMBL203,CHEMBL1129839
COc1cc2ncnc(N(C)c3ccccc3)c2cc1OC.Cl,5.40,Inhibition of Epidermal growth factor receptor autophosphorylation.,IC50,4000.0,nM,=,CHEMBL676160,B,CHEMBL543669,Homo sapiens,CHEMBL203,CHEMBL1129839
COc1cc2ncnc(Nc3ccccc3)c2cc1OC.Cl,7.30,Inhibition of Epidermal growth factor receptor autophosphorylation.,IC50,50.0,nM,=,CHEMBL676160,B,CHEMBL542484,Homo sapiens,CHEMBL203,CHEMBL1129839
COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1.Cl,6.60,Inhibition of Epidermal growth factor receptor autophosphorylation.,IC50,250.0,nM,=,CHEMBL676160,B,CHEMBL542733,Homo sapiens,CHEMBL203,CHEMBL1129839
Cl.Clc1cccc(Nc2ncnc3ccccc23)c1,7.30,"Inhibition of Epidermal growth factor receptor autophosphorylation, 0.05-0.10",IC50,50.0,nM,=,CHEMBL676161,B,CHEMBL555321,Homo sapiens,CHEMBL203,CHEMBL1129839
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,8.82,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),IC50,1.5,nM,=,CHEMBL673925,B,CHEMBL545315,Homo sapiens,CHEMBL203,CHEMBL1134843
COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12.Cl,7.70,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),IC50,20.0,nM,=,CHEMBL679944,B,CHEMBL542755,Homo sapiens,CHEMBL203,CHEMBL1132555
COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC.Cl,6.35,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),IC50,444.0,nM,=,CHEMBL679944,B,CHEMBL544865,Homo sapiens,CHEMBL203,CHEMBL1132555
Cc1cccc(Nc2ncnc3c2sc2ccc([N+](=O)[O-])cc23)c1.Cl,7.96,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),IC50,11.0,nM,=,CHEMBL679944,B,CHEMBL544867,Homo sapiens,CHEMBL203,CHEMBL1132555
Cl.O=[N+]([O-])c1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,7.24,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),IC50,58.0,nM,=,CHEMBL679944,B,CHEMBL544868,Homo sapiens,CHEMBL203,CHEMBL1132555
Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,7.91,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),IC50,12.3,nM,=,CHEMBL679944,B,CHEMBL553351,Homo sapiens,CHEMBL203,CHEMBL1132555
Cl.c1ccc(Nc2[nH]cnc3c4ccccc4nc2-3)cc1,5.68,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),IC50,2110.0,nM,=,CHEMBL679944,B,CHEMBL544640,Homo sapiens,CHEMBL203,CHEMBL1132555
Cl.Cn1c2ccccc2c2ncnc(Nc3cccc(Br)c3)c21,6.88,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),IC50,132.0,nM,=,CHEMBL679944,B,CHEMBL553137,Homo sapiens,CHEMBL203,CHEMBL1132555
Cc1cccc(C)c1Nc1ncc(-c2ccc(OCC3CCCN(C)C3)cc2)n2cncc12.Cl,5.56,Inhibition of EGFR,IC50,2730.0,nM,=,CHEMBL919737,B,CHEMBL534948,Homo sapiens,CHEMBL203,CHEMBL1144561
